id,name,img_src,address,tel,web,description
193,キンシ正宗株式会社,http://www.beer365.net/cache/ccf84f9e99a9e6ccdf1b039be53306f8.png,日本 京都府京都市中京区堺町通二条上ル亀屋町173キンシ正宗堀野記念館,075-223-2072,http://kinshimasamune.com/beer/,1781年創業200年以上の歴史を持つ伝統的な酒蔵。看板商品である日本酒「キンシ政宗」を醸造していた蔵を改装し、1997年にビールの醸造を開始。
194,丹後王国「食のみやこ」,http://www.beer365.net/cache/e90b3c38093e70577ea19eb071fb1fd2.jpg,日本 京都府京丹後市弥栄町鳥取123,0772-65-4193,http://tango-kingdom-onlineshop.com/SHOP/153063/list.html,"丹後王国「食のみやこ」のビール全体に統一した特徴は、口当たりの優しさと飲みやすさ。
ビールを愛し、ドイツ人より直接指導を受け約20年ビール作りに関わる職人。
2013年にはインターナショナル・ビア・コンペティションにて金賞を受賞した「スモーク」ビールや、丹後コシヒカリを副原料に使用した「マイスター」など、 クラフトビール通からも腕が高く評価されている。 現在道の駅丹後王国「食のみやこ」の工房では1年を通じて7種類を超えるビールの製造を行っており、 常時7種類のビールが楽しめる。"
195,寿酒造,http://www.beer365.net/cache/1aec469cf2c17968b80aedceecccb1a5.gif,日本 大阪府高槻市富田町3-26-12,072-696-0003,http://www.kuninocho.jp/pg8.html,1822年創業地元大阪で愛され、生かされてきた地元密着型の地酒蔵。大阪で初めて、全国でも9番目に地ビールの製造を開始、地酒蔵だからこそ挑戦できるユニークな商品造りを目指し、ビールの発酵中に純米酒を加えて仕込むことで、芳醇な味わいを醸し出した貴醸ALE（酒税法上は発泡酒）のように、他社にはない独自商品の開発に力を入れている。
196,箕面ブリュワリー,http://www.beer365.net/cache/6b87c59d7c0fb45bb6cb8d752af0af02.jpg,日本 大阪府箕面市牧落3-19-11,072-725-7234,http://www.minoh-beer.jp/,"大阪府の北部、北摂と呼ばれる地域に位置する箕面市は、自然の宝庫で観光名所も数多くある魅力にあふれた街です。「日本の滝百選」にも選ばれている箕面大滝や、秋に多くの人々を魅了する紅葉などが特に有名で、それらを抱える「明治の森 箕面国定公園」のほど近くで箕面ビールは造られています。
そんな豊かな自然の中で育まれた箕面ビールは、すべてのビールが無ろ過・非熱処理ビールとなっております。酵母をろ過せずにそのまま瓶詰めすることで、より豊かな味わいが得られるだけでなく、健康・美容面でも優れたビールが生まれるのです。どうぞ「本来のビール」をお楽しみ下さいませ。
(オフィシャルサイトより)"
197,道頓堀麦酒醸造,http://www.beer365.net/cache/2ebf9b37d50fc21ed5595ceb77212647.jpg,日本 大阪府大阪市中央区道頓堀1-9-19大阪松竹座地下2階,06-6211-5828,http://www.tcbn.co.jp/beer/index.html,"1996年に大阪・道頓堀に道頓堀麦酒醸造所を設立。
創業して10余年、地元ミナミの方や観光客の方に親しまれています。
副原料を一切使わない麦芽100％で水都・大阪の水を使用した上面発酵の生ビール。
(オフィシャルサイトより)"
198,ニックタナカ株式会社,http://www.beer365.net/cache/be98b1b1e6d24a55d4a6c9fa7b94c3d2.gif,日本 大阪府大阪市港区南市岡3-6-26,06-583-4858,http://www.titeiryokou.com/,"情報がありません。
情報提供のご協力お願い致します。"
199,ナギサビール株式会社,http://www.beer365.net/resize/r/110x110/noimage-brewery.jpg,日本 和歌山県西牟婁郡白浜町1197-18,0739-43-7386,http://www.nagisa.co.jp/index.html,1997年にビールの醸造を開始。アメリカから直接醸造設備を輸入。ビールを自由に造ることができなかった昔のアメリカで、こっそりとビールがつくられていた。この時代にしか味わえなかったフレッシュな味を再現しているのが、「ナギサビール」。
200,城端麦酒有限会社,http://www.beer365.net/resize/r/110x110/noimage-brewery.jpg,日本 富山県南砺市細野340,0763-62-2283,http://www.jo-beer.com/index.html,"町起こしのひとつとして考え、最初の構想から入れると約4年間ほど掛かって、平成13 年5月に製造免許を取得、醸造を開始。同年7月より「城端麦酒」販売。
(オフィシャルサイトより)"
201,宇奈月ビール株式会社,http://www.beer365.net/cache/d04edf211f38c4ba572eb74307f952fd.gif,日本 富山県黒部市宇奈月町下立687,0765-65-2277,http://www.unazuki-beer.jp/beer.html,"宇奈月町の二大産業である観光と農業の再生を目指し、町ぐるみで取り組んできた地ビールづくり、数々の試行錯誤を重ね、平成9年4月5日(1997年)、宇奈月麦酒館がオープンしました。本場ドイツからブラウマイスター（ビール醸造責任者）を招き、伝統の技術で愛情を込め「宇奈月ビール」を醸造しています。
(オフィシャルサイトより)"
202,北陸醗酵工業株式会社,http://www.beer365.net/cache/86b7cef619dc1407b74b6fb62ffd91fa.jpg,日本 富山県滑川市浜四ツ屋111,076-475-0137,http://hh-web.ftw.jp/u66601.html,"当社は富山県滑川市の海岸線沿いに位置し近くには早月川が流れ水の豊富な大変のどかな場所にあります。北陸地方では数少ない焼酎メーカーとして甲類焼酎を中心に合成清酒、かりん酒や梅酒などのリキュール、地発泡酒を製造しています。1997年に富山県内では、初めて発泡酒の製造免許を取得し「館山エール」の醸造を開始しました。
(オフィシャルサイトより)"
203,日本海倶楽部,http://www.beer365.net/cache/6dc5d94c05dfde6b2f1c7f99af2f39ce.png,日本 石川県鳳珠郡能登町字立壁92,0768-72-8181,http://www.nihonkai-club.com/about.html,美しい日本海の入江を望む能登内浦の高台にある、地ビール工房やレストラン、牧場などからなる、新しいリゾートエリア「日本海倶楽部」。能登で唯一のビール醸造所で、本場チェコからのブラウマイスターがビールを醸造している。
204,わくわく手作りファーム川北,http://www.beer365.net/cache/4ac8f68b2ee8f359508b84e40a2051e8.png,日本 石川県能美郡川北町字壱ツ屋183-3,076-277-8989,http://wkwkfarm.com/beer/,川北町の活性化を目指し、わくわく手づくりファーム川北が開業。醸造所を施設内に設け、地元で取れた原料などで「白山わくわくビール」や「金沢百万石」などを醸造。
205,株式会社越の磯,http://www.beer365.net/cache/30bdc86d4107ff1cb1d78772a1e6eff4.jpg,日本 福井県福井市大宮5-8-25,0776-22-7711,http://www.j-brewery.com/,明治42年、越廼村茱崎の地で創業し、昭和34年に福井市に移転した日本酒の酒蔵。現在は、日本酒と共に越前福井浪漫麦酒「DIOS」も醸造。
206,若狭シーサイドブルワリー,http://www.beer365.net/cache/04cceaace2c5b5d78aadf3615edfc613.jpg,日本 福井県三方郡美浜町坂尻43,0770-38-1011,http://www.heshiko.com/%E8%8B%A5%E7%8B%AD%E3%83%93%E3%83%BC%E3%83%AB/,1997年若狭千鳥苑に醸造所を併設し、「若狭ビール」の醸造を開始。
207,有限会社湖上館,http://www.beer365.net/cache/3bd24f84d2f60a5f0a8725d0369de029.gif,日本 福井県三方上中郡若狭町海山64-4-1,0770-47-1727,http://www.pamco-net.com/pa-info/item-beer.html,"日本海、三方五湖、常神半島と、四方を自然に囲まれた若狭町にある、旅館でもなければ、ホテルでも民宿でもペンションでもないノーボーダーな宿「湖上館PAMCO（パムコ）」のウリを作りたいという思いから、若狭の名物である梅を使ったビールを開発。
現在は、梅ビール以外にもドイツスタイルのビールを提供。"
208,長浜浪漫ビール,http://www.beer365.net/cache/0c7c99ac72450803a019cd7d06b8872e.jpg,日本 滋賀県長浜市朝日町14-1,0749-63-4300,http://www.romanbeer.com/,"築100年以上の米蔵を改装した店内に併設されたブルワリーでは、麦芽・ホップ・イーストのみをふんだんに使用し、醸造しています。さらに加熱処理をしない製法により酵母が生きた自然はビールが誕生します。
(オフィシャルサイトより)"
209,滋賀酒造,http://www.beer365.net/resize/r/110x110/noimage-brewery.jpg,日本 滋賀県甲賀市水口町三大寺39,0748-62-2001,http://www.biwacity.com/shiga-syuzo/,"昭和元年に創業した酒蔵。現在は、日本酒以外に焼酎、そしてビールを醸造。
地元の原料を使用し、現在は「びわこいいみち」というビールと「ほととぎす」という発泡酒を醸造している。"
210,曽爾高原ビール,http://www.beer365.net/cache/1592423cfe1d7e4e1a2ebe2553b5016b.jpg,日本 奈良県宇陀郡曽爾村太良路839,0745-96-2888,http://www.soni-kogen.com/tokusan.html,"国立公園に指定された曽爾の雄大な自然の中にたたずむ曽爾高原・麦の館は、ドイツのブラウマイスター直伝のビール造りを営む醸造所である。
厳選された素材とビール酵母を原料にし、副原料を一切使用しない麦芽100％のビールを生産。
(オフィシャルサイトより)"
211,黄桜株式会社,http://www.beer365.net/cache/d392de37cd7e3066a00be52bbabd7110.gif,日本 京都府京都市伏見区塩屋町223,075-611-4101,http://kizakura.co.jp/ja/products/beel.html,1925年創業、京都に本社がある大手日本酒製造会社。1995年に京都で最初に地ビール「京都麦酒」を製造し・販売。現在は、「京都麦酒」以外にも早稲田大学のエジプト考古学と京都大学の植物遺伝学と共同開発したビールなども醸造。
212,安城デンビール株式会社,http://www.beer365.net/cache/7dabc610f47622ab15f8fed1da8a3401.png,日本 愛知県安城市赤松町梶1安城デンパーク内,0566-92-7755,http://www.kurokuwa-beer.com/index.html,愛知県安城市の園芸植物園『デンパーク』内にあるレストラン兼醸造所「ホレ・フェスト」でビールを醸造している。
213,知多マリンビール,http://www.beer365.net/cache/6082e8e4e28ef40a155bc68a037a5e92.png,日本 愛知県知多郡南知多町大字内海字口揚4-1,0569-64-0247,http://www.bc-r247.com/beer/,レストラン「海岸通り247 ビアシティ南知多」内で「知多マリンビール」を醸造。
